"fdcId","description","dataType","calories","protein","fat","carbs"
"1103050","Potato salad, made with light Italian dressing","Survey (FNDDS)","85","1.44","1.2","17.5"
"1103051","Potato salad, made with any type of fat free dressing","Survey (FNDDS)","81","1.38","0.58","17.9"
"1103052","Potato pancake","Survey (FNDDS)","194","4.48","10.7","20.6"
"1103053","Lefse (Norwegian)","Survey (FNDDS)","217","4.22","6.16","36.1"
"1103054","Stewed potatoes","Survey (FNDDS)","114","1.84","3.22","19.9"
"1103055","Stewed potatoes with tomatoes","Survey (FNDDS)","94","1.61","3.17","15.4"
"1103056","Potato soup, NS as to made with milk or water","Survey (FNDDS)","50","1.6","1.45","7.67"
"1103057","Potato soup, cream of, prepared with milk","Survey (FNDDS)","62","2.42","1.94","8.83"
"1103058","Potato soup, prepared with water","Survey (FNDDS)","38","0.77","0.95","6.49"
"1103059","Potato and cheese soup","Survey (FNDDS)","74","2.74","3.36","8.54"
"1103060","Potato chowder","Survey (FNDDS)","90","3.92","4.57","8.59"
"1103061","Plantain soup, Puerto Rican style","Survey (FNDDS)","40","2.33","0.47","7.15"
"1103062","Plantain, cooked, no added fat","Survey (FNDDS)","122","1.3","0.35","31.8"
"1103063","Plantain, cooked with oil","Survey (FNDDS)","144","1.26","3.24","30.9"
"1103064","Ripe plantain, raw","Survey (FNDDS)","122","1.3","0.35","31.9"
"1103065","Plantain, cooked, fat added, NS as to fat type","Survey (FNDDS)","141","1.27","2.88","30.9"
"1103066","Plantain, cooked with butter or margarine","Survey (FNDDS)","137","1.27","2.51","30.9"
"1103067","Plantain chips","Survey (FNDDS)","531","2.28","29.6","63.8"
"1103068","Green banana, cooked in salt water","Survey (FNDDS)","122","1.3","0.35","31.8"
"1103069","Green banana, fried","Survey (FNDDS)","144","1.26","3.24","30.9"
"1103070","Cassava, cooked","Survey (FNDDS)","191","1.42","3.02","39.6"
"1103071","Yuca fries","Survey (FNDDS)","267","1.24","13.9","34.7"
"1103072","Casabe, cassava bread","Survey (FNDDS)","299","2.54","0.52","71.2"
"1103073","Yam, cooked, Puerto Rican","Survey (FNDDS)","116","1.49","0.14","27.4"
"1103074","Yam buns; Puerto Rican style","Survey (FNDDS)","301","3.47","19","29.8"
"1103075","Tannier, cooked","Survey (FNDDS)","141","1.57","2.94","27.6"
"1103076","Celeriac, cooked","Survey (FNDDS)","68","1.57","3.04","9.58"
"1103077","Dasheen, cooked","Survey (FNDDS)","141","1.57","2.94","27.6"
"1103078","Taro, cooked","Survey (FNDDS)","141","1.57","2.94","27.6"
"1103079","Fufu","Survey (FNDDS)","166","1.5","2.98","33.6"
"1103080","Poi","Survey (FNDDS)","120","1.61","0.22","28.4"
"1103081","Taro chips","Survey (FNDDS)","498","2.3","24.9","68.1"
"1103082","Beet greens, raw","Survey (FNDDS)","22","2.2","0.13","4.33"
"1103083","Beet greens, cooked","Survey (FNDDS)","47","2.3","2.86","4.51"
"1103084","Broccoli raab, raw","Survey (FNDDS)","22","3.17","0.49","2.85"
"1103085","Broccoli raab, cooked","Survey (FNDDS)","46","3.2","3.14","2.88"
"1103086","Chard, raw","Survey (FNDDS)","19","1.8","0.2","3.74"
"1103087","Chard, cooked","Survey (FNDDS)","44","1.88","2.94","3.9"
"1103088","Collards, raw","Survey (FNDDS)","32","3.02","0.61","5.42"
"1103089","Collards, fresh, cooked, no added fat","Survey (FNDDS)","34","3.24","0.65","5.81"
"1103090","Collards, frozen, cooked, no added fat","Survey (FNDDS)","36","2.96","0.41","7.08"
"1103091","Collards, canned, cooked, no added fat","Survey (FNDDS)","19","1.35","0.3","2.79"
"1103092","Collards, NS as to form, cooked","Survey (FNDDS)","57","3.15","3.36","5.65"
"1103093","Collards, fresh, cooked, fat added, NS as to fat type","Survey (FNDDS)","57","3.15","3.36","5.65"
"1103094","Collards, frozen, cooked, fat added, NS as to fat type","Survey (FNDDS)","57","2.88","2.93","6.88"
"1103095","Collards, canned, cooked, fat added, NS as to fat type","Survey (FNDDS)","41","1.32","2.81","2.71"
"1103096","Collards, fresh, cooked with oil","Survey (FNDDS)","61","3.14","3.76","5.64"
"1103097","Collards, fresh, cooked with butter or margarine","Survey (FNDDS)","54","3.16","2.97","5.65"
"1103098","Collards, frozen, cooked with oil","Survey (FNDDS)","61","2.88","3.3","6.87"
"1103099","Collards, frozen, cooked with butter or margarine","Survey (FNDDS)","54","2.89","2.57","6.88"
"1103100","Collards, canned, cooked with oil","Survey (FNDDS)","44","1.31","3.18","2.71"
"1103101","Collards, canned, cooked with butter or margarine","Survey (FNDDS)","37","1.33","2.45","2.72"
"1103102","Cress, raw","Survey (FNDDS)","32","2.6","0.7","5.5"
"1103103","Cress, cooked","Survey (FNDDS)","57","2.72","3.46","5.73"
"1103104","Dandelion greens, raw","Survey (FNDDS)","45","2.7","0.7","9.2"
"1103105","Dandelion greens, cooked","Survey (FNDDS)","71","2.82","3.46","9.58"
"1103106","Romaine lettuce, raw","Survey (FNDDS)","15","1.36","0.15","2.87"
"1103107","Caesar salad, with romaine, no dressing","Survey (FNDDS)","74","4.23","3.57","6.78"
"1103108","Escarole, cooked","Survey (FNDDS)","37","1.12","2.71","2.98"
"1103109","Greens, fresh, cooked, no added fat","Survey (FNDDS)","34","2.97","0.97","5.16"
"1103110","Greens, frozen, cooked, no added fat","Survey (FNDDS)","34","2.92","0.71","5.75"
"1103111","Greens, canned, cooked, no added fat","Survey (FNDDS)","19","1.35","0.3","2.79"
"1103112","Greens, NS as to form, cooked","Survey (FNDDS)","54","2.89","3.4","5.02"
"1103113","Greens, fresh, cooked, fat added","Survey (FNDDS)","54","2.89","3.4","5.02"
"1103114","Greens, frozen, cooked, fat added","Survey (FNDDS)","55","2.84","3.23","5.59"
"1103115","Greens, canned, cooked, fat added","Survey (FNDDS)","41","1.32","2.81","2.71"
"1103116","Kale, raw","Survey (FNDDS)","35","2.92","1.49","4.42"
"1103117","Kale, fresh, cooked, no added fat","Survey (FNDDS)","38","3.13","1.6","4.74"
"1103118","Kale, frozen, cooked, no added fat","Survey (FNDDS)","36","2.93","1.21","5.28"
"1103119","Kale, canned, cooked, no added fat","Survey (FNDDS)","19","1.35","0.3","2.79"
"1103120","Kale, NS as to form, cooked","Survey (FNDDS)","61","3.05","4.28","4.61"
"1103121","Kale, fresh, cooked, fat added","Survey (FNDDS)","61","3.05","4.28","4.61"
"1103122","Kale, frozen, cooked, fat added","Survey (FNDDS)","57","2.85","3.71","5.14"
"1103123","Kale, canned, cooked, fat added","Survey (FNDDS)","41","1.32","2.81","2.71"
"1103124","Lambsquarter, cooked","Survey (FNDDS)","53","3.11","3.21","4.85"
"1103125","Mustard cabbage, cooked","Survey (FNDDS)","38","1.57","2.94","2.28"
"1103126","Mustard greens, raw","Survey (FNDDS)","27","2.86","0.42","4.67"
"1103127","Mustard greens, fresh, cooked, no added fat","Survey (FNDDS)","29","3.07","0.45","5.01"
"1103128","Mustard greens, frozen, cooked, no added fat","Survey (FNDDS)","19","2.26","0.25","3.1"
"1103129","Mustard greens, canned, cooked, no added fat","Survey (FNDDS)","19","1.35","0.3","2.79"
"1103130","Mustard greens, NS as to form, cooked","Survey (FNDDS)","52","2.99","3.16","4.87"
"1103131","Mustard greens, fresh, cooked, fat added","Survey (FNDDS)","52","2.99","3.16","4.87"
"1103132","Mustard greens, frozen, cooked, fat added","Survey (FNDDS)","41","2.21","2.78","3.02"
"1103133","Mustard greens, canned, cooked, fat added","Survey (FNDDS)","41","1.32","2.81","2.71"
"1103134","Poke greens, cooked","Survey (FNDDS)","42","2.24","2.92","3.01"
"1103135","Radicchio, raw","Survey (FNDDS)","23","1.43","0.25","4.48"
"1103136","Spinach, raw","Survey (FNDDS)","23","2.86","0.39","3.63"
"1103137","Spinach, fresh, cooked, no added fat","Survey (FNDDS)","27","3.36","0.46","4.26"
"1103138","Spinach, frozen, cooked, no added fat","Survey (FNDDS)","34","4","0.87","4.79"
"1103139","Spinach, canned, cooked, no added fat","Survey (FNDDS)","23","2.81","0.5","3.4"
"1103140","Spinach, fresh, cooked with oil","Survey (FNDDS)","56","3.26","3.86","4.13"
"1103141","Spinach, fresh, cooked with butter or margarine","Survey (FNDDS)","49","3.28","3","4.15"
"1103142","Spinach, NS as to form, cooked","Survey (FNDDS)","53","3.27","3.43","4.14"
"1103143","Spinach, fresh, cooked, fat added, NS as to fat type","Survey (FNDDS)","53","3.27","3.43","4.14"
"1103144","Spinach, frozen, cooked, fat added, NS as to fat type","Survey (FNDDS)","55","3.89","3.38","4.65"
"1103145","Spinach, canned, cooked, fat added, NS as to fat type","Survey (FNDDS)","45","2.74","3.03","3.31"
"1103146","Spinach, frozen, cooked with oil","Survey (FNDDS)","59","3.88","3.75","4.65"
"1103147","Spinach, frozen, cooked with butter or margarine","Survey (FNDDS)","52","3.9","3.01","4.66"
"1103148","Spinach, canned, cooked with oil","Survey (FNDDS)","48","2.73","3.4","3.3"
"1103149","Spinach, canned, cooked with butter or margarine","Survey (FNDDS)","42","2.74","2.66","3.31"
"1103150","Spinach, creamed","Survey (FNDDS)","86","2.48","6.03","6.65"
"1103151","Spinach souffle","Survey (FNDDS)","126","5.7","8.49","7.1"
"1103152","Spinach and cheese casserole","Survey (FNDDS)","129","7.02","7.44","9.91"
"1103153","Palak Paneer","Survey (FNDDS)","97","5.22","6.99","4.31"
"1103154","Channa Saag","Survey (FNDDS)","85","4.07","4.17","9.54"
"1103155","Taro leaves, cooked","Survey (FNDDS)","68","5.19","3.5","6.98"
"1103156","Thistle leaves, cooked","Survey (FNDDS)","57","2.72","3.46","5.73"
"1103157","Turnip greens, fresh, cooked, no added fat","Survey (FNDDS)","20","1.14","0.23","4.35"
"1103158","Turnip greens, frozen, cooked, no added fat","Survey (FNDDS)","29","3.34","0.42","4.96"
"1103159","Turnip greens, canned, cooked, no added fat","Survey (FNDDS)","19","1.35","0.3","2.79"
"1103160","Turrnip greens, NS as to form, cooked","Survey (FNDDS)","42","1.11","2.76","4.23"
"1103161","Turnip greens, fresh, cooked, fat added","Survey (FNDDS)","42","1.11","2.76","4.23"
"1103162","Turnip greens, frozen, cooked, fat added","Survey (FNDDS)","51","3.25","2.94","4.83"
"1103163","Turnip greens, canned, cooked, fat added","Survey (FNDDS)","41","1.32","2.81","2.71"
"1103164","Turnip greens, canned, reduced sodium, cooked, no added fat","Survey (FNDDS)","19","1.36","0.3","2.81"
"1103165","Turnip greens, canned, reduced sodium, cooked, fat added","Survey (FNDDS)","41","1.33","2.84","2.73"
"1103166","Watercress, raw","Survey (FNDDS)","11","2.3","0.1","1.29"
"1103167","Watercress, cooked","Survey (FNDDS)","36","2.4","2.83","1.35"
"1103168","Bitter melon, horseradish, jute, or radish leaves, cooked","Survey (FNDDS)","55","3.49","2.73","6.47"
"1103169","Sweet potato, squash, pumpkin, chrysanthemum, or bean leaves, cooked","Survey (FNDDS)","56","2.12","2.87","7.15"
"1103170","Broccoli, raw","Survey (FNDDS)","34","2.82","0.37","6.64"
"1103171","Broccoli, cooked, from restaurant","Survey (FNDDS)","72","2.8","4.68","6.56"
"1103172","Broccoli, fresh, cooked, no added fat","Survey (FNDDS)","35","2.93","0.38","6.9"
"1103173","Broccoli, frozen, cooked, no added fat","Survey (FNDDS)","28","3.09","0.12","5.33"
"1103174","Broccoli, NS as to form, cooked","Survey (FNDDS)","58","2.85","3.02","6.7"
"1103175","Broccoli, fresh, cooked, fat added, NS as to fat type","Survey (FNDDS)","58","2.85","3.02","6.7"
"1103176","Broccoli, frozen, cooked, fat added, NS as to fat type","Survey (FNDDS)","50","3.01","2.65","5.18"
"1103177","Broccoli, fresh, cooked with oil","Survey (FNDDS)","61","2.84","3.4","6.7"
"1103178","Broccoli, fresh, cooked with butter or margarine","Survey (FNDDS)","54","2.86","2.63","6.71"
"1103179","Broccoli, frozen, cooked with oil","Survey (FNDDS)","53","3","3.02","5.18"
"1103180","Broccoli, frozen, cooked with butter or margarine","Survey (FNDDS)","46","3.02","2.28","5.19"
"1103181","Broccoli casserole with noodles","Survey (FNDDS)","109","3.72","3.79","16"
"1103182","Broccoli casserole with rice","Survey (FNDDS)","106","4.13","3.5","15.1"
"1103183","Fried broccoli","Survey (FNDDS)","219","4.25","12.8","22.3"
"1103184","Broccoli, chinese, raw","Survey (FNDDS)","26","1.2","0.76","4.67"
"1103185","Broccoli, Chinese, cooked","Survey (FNDDS)","50","1.22","3.41","4.72"
"1103186","Broccoli soup, prepared with milk, home recipe, canned or ready-to-serve","Survey (FNDDS)","69","2.72","3.65","6.28"
"1103187","Broccoli soup, prepared with water, home recipe, canned, or ready-to-serve","Survey (FNDDS)","44","1.06","2.69","3.91"
"1103188","Broccoli cheese soup, prepared with milk, home recipe, canned, or ready-to-serve","Survey (FNDDS)","69","2.72","3.65","6.28"
"1103189","Watercress broth with shrimp","Survey (FNDDS)","49","6.25","1.86","1.38"
"1103190","Spinach soup","Survey (FNDDS)","30","2.92","0.98","2.88"
"1103191","Dark-green leafy vegetable soup with meat, Asian style","Survey (FNDDS)","78","6.46","3.32","5.56"
"1103192","Dark-green leafy vegetable soup, meatless, Asian style","Survey (FNDDS)","49","1.57","1.98","6.56"
"1103193","Carrots, raw","Survey (FNDDS)","41","0.93","0.24","9.58"
"1103194","Carrots, raw, salad","Survey (FNDDS)","208","1.25","15.7","17.2"
"1103195","Carrots, raw, salad with apples","Survey (FNDDS)","176","0.84","16","8.16"
"1103196","Carrots, cooked, from restaurant","Survey (FNDDS)","79","0.93","4.55","9.47"
"1103197","Carrots, fresh, cooked, no added fat","Survey (FNDDS)","43","0.97","0.25","9.95"
"1103198","Carrots, frozen, cooked, no added fat","Survey (FNDDS)","37","0.58","0.68","7.71"
"1103199","Carrots, canned, cooked, no added fat","Survey (FNDDS)","25","0.64","0.19","5.54"
"1103200","Carrots, fresh, cooked with oil","Survey (FNDDS)","68","0.94","3.27","9.66"
"1103201","Carrots, fresh, cooked with butter or margarine","Survey (FNDDS)","61","0.96","2.5","9.67"
"1103202","Carrots, NS as to form, cooked","Survey (FNDDS)","65","0.95","2.88","9.67"
"1103203","Carrots, fresh, cooked, fat added, NS as to fat type","Survey (FNDDS)","65","0.95","2.88","9.67"
"1103204","Carrots, frozen, cooked, fat added, NS as to fat type","Survey (FNDDS)","58","0.57","3.2","7.49"
"1103205","Carrots, canned, cooked, fat added, NS as to fat type","Survey (FNDDS)","47","0.63","2.73","5.38"
"1103206","Carrots, frozen, cooked with oil","Survey (FNDDS)","62","0.56","3.56","7.48"
"1103207","Carrots, frozen, cooked with butter or margarine","Survey (FNDDS)","55","0.58","2.83","7.49"
"1103208","Carrots, canned, cooked with oil","Survey (FNDDS)","50","0.62","3.1","5.38"
"1103209","Carrots, canned, cooked with butter or margarine","Survey (FNDDS)","44","0.64","2.36","5.39"
"1103210","Carrots, glazed, cooked","Survey (FNDDS)","90","0.9","2.65","16.7"
"1103211","Carrots, canned, reduced sodium, cooked, no added fat","Survey (FNDDS)","23","0.59","0.14","5.36"
"1103212","Carrots, canned, reduced sodium, cooked, fat added, NS as to fat type","Survey (FNDDS)","45","0.58","2.68","5.21"
"1103213","Carrots, canned, reduced sodium, cooked with oil","Survey (FNDDS)","48","0.57","3.05","5.2"
"1103214","Carrots, canned, reduced sodium, cooked with butter or margarine","Survey (FNDDS)","42","0.59","2.31","5.21"
"1103215","Beet juice","Survey (FNDDS)","25","0.72","0.06","5.91"
"1103216","Carrot juice, 100%","Survey (FNDDS)","40","0.95","0.15","9.28"
"1103217","Peas and carrots, fresh, cooked, no added fat","Survey (FNDDS)","63","3.3","0.33","12.5"
"1103218","Peas and carrots, frozen, cooked, no added fat","Survey (FNDDS)","57","2.86","0.47","11"
"1103219","Peas and carrots, canned, cooked, no added fat","Survey (FNDDS)","46","2.56","0.5","8.45"
"1103220","Peas and carrots, cooked, NS as to form","Survey (FNDDS)","85","3.21","2.96","12.1"
"1103221","Peas and carrots, fresh, cooked, fat added","Survey (FNDDS)","85","3.21","2.96","12.1"
"1103222","Peas and carrots, frozen, cooked, fat added","Survey (FNDDS)","78","2.78","3","10.6"
"1103223","Peas and carrots, canned, cooked, fat added","Survey (FNDDS)","68","2.49","3.02","8.21"
"1103224","Pumpkin, canned, cooked","Survey (FNDDS)","56","1.08","2.82","7.86"
"1103225","Pumpkin, cooked","Survey (FNDDS)","51","1.05","2.83","6.77"
"1103226","Calabaza, cooked","Survey (FNDDS)","51","1.05","2.83","6.77"
"1103227","Sweet potato and pumpkin casserole, Puerto Rican style","Survey (FNDDS)","225","2.99","7.04","39.8"
"1103228","Winter squash, raw","Survey (FNDDS)","26","1","0.1","6.5"
"1103229","Winter squash, cooked, no added fat","Survey (FNDDS)","37","0.89","0.35","8.82"
"1103230","Winter squash, cooked, fat added","Survey (FNDDS)","58","0.87","2.88","8.57"
"1103231","Squash fritter or cake","Survey (FNDDS)","359","6.96","21.3","35.7"
"1103232","Squash, winter, souffle","Survey (FNDDS)","78","3.41","2.15","12.1"
"1103233","Sweet potato, NFS","Survey (FNDDS)","109","1.31","4.28","16.8"
"1103234","Sweet potato, baked, peel eaten, NS as to fat","Survey (FNDDS)","126","2.03","4.1","20.8"
"1103235","Sweet potato, baked, peel eaten, no added fat","Survey (FNDDS)","95","2.11","0.15","21.8"
"1103236","Sweet potato, baked, peel eaten, fat added, NS as to fat type","Survey (FNDDS)","126","2.03","4.1","20.8"
"1103237","Sweet potato, baked, peel eaten, made with oil","Survey (FNDDS)","131","2.02","4.67","20.8"
"1103238","Sweet potato, baked, peel eaten, made with butter","Survey (FNDDS)","123","2.05","3.81","20.8"
"1103239","Sweet potato, baked, peel eaten, made with margarine","Survey (FNDDS)","117","2.02","3.09","20.9"
"1103240","Sweet potato, baked, peel not eaten, NS as to fat","Survey (FNDDS)","122","1.92","4.29","19.7"
"1103241","Sweet potato, baked, peel not eaten, no added fat","Survey (FNDDS)","90","2","0.15","20.6"
"1103242","Sweet potato, baked, peel not eaten, fat added, NS as to fat type","Survey (FNDDS)","122","1.92","4.29","19.7"
"1103243","Sweet potato, baked, peel not eaten, made with oil","Survey (FNDDS)","127","1.91","4.89","19.6"
"1103244","Sweet potato, baked, peel not eaten, made with butter","Survey (FNDDS)","119","1.95","3.99","19.6"
"1103245","Sweet potato, baked, peel not eaten, made with margarine","Survey (FNDDS)","113","1.92","3.23","19.7"
"1103246","Sweet potato, boiled, NS as to fat","Survey (FNDDS)","109","1.31","4.28","16.8"
"1103247","Sweet potato, boiled, no added fat","Survey (FNDDS)","76","1.36","0.14","17.6"
"1103248","Sweet potato, boiled, fat added, NS as to fat type","Survey (FNDDS)","109","1.31","4.28","16.8"
"1103249","Sweet potato, boiled, made with oil","Survey (FNDDS)","114","1.3","4.88","16.8"
"1103250","Sweet potato, boiled, made with butter","Survey (FNDDS)","106","1.34","3.98","16.8"
"1103251","Sweet potato, boiled, made with margarine","Survey (FNDDS)","100","1.31","3.22","16.8"
"1103252","Sweet potato, candied","Survey (FNDDS)","178","0.99","3.29","37.5"
"1103253","Sweet potato, canned, NS as to fat","Survey (FNDDS)","123","1.58","4.33","20"
"1103254","Sweet potato, canned, no added fat","Survey (FNDDS)","91","1.64","0.2","21"
"1103255","Sweet potato, canned, fat added","Survey (FNDDS)","123","1.58","4.33","20"
"1103256","Sweet potato, casserole or mashed","Survey (FNDDS)","94","1.68","2.36","17"
"1103257","Sweet potato fries, NFS","Survey (FNDDS)","259","2.07","18.1","34"
"1103258","Sweet potato chips","Survey (FNDDS)","529","2.92","32.2","56.5"
"1103259","Sweet potato fries, NS as to fresh or frozen","Survey (FNDDS)","259","2.07","18.1","34"
"1103260","Sweet potato fries, frozen, fried","Survey (FNDDS)","259","2.07","18.1","34"
"1103261","Sweet potato fries, frozen, baked","Survey (FNDDS)","192","2.27","9.39","37.4"
"1103262","Sweet potato fries, from fresh, fried","Survey (FNDDS)","193","1.74","13.1","18"
"1103263","Sweet potato fries, from fresh, baked","Survey (FNDDS)","162","1.82","9.19","18.8"
"1103264","Sweet potato fries, fast food / restaurant","Survey (FNDDS)","305","1.92","23.9","31.6"
"1103265","Sweet potato fries, school","Survey (FNDDS)","192","2.27","9.39","37.4"
"1103266","Sweet potato tots, NFS","Survey (FNDDS)","239","2.12","15.6","34.9"
"1103267","Sweet potato tots, from frozen, fried","Survey (FNDDS)","239","2.12","15.6","34.9"
"1103268","Sweet potato tots, from frozen, baked","Survey (FNDDS)","191","2.26","9.35","37.3"
"1103269","Sweet potato tots, from frozen, NS as to fried or baked","Survey (FNDDS)","239","2.12","15.6","34.9"
"1103270","Sweet potato tots, fast food / restaurant","Survey (FNDDS)","240","2.12","15.6","34.9"
"1103271","Sweet potato tots, school","Survey (FNDDS)","192","2.27","9.39","37.4"
"1103272","Sweet potato, yellow, Puerto Rican, cooked","Survey (FNDDS)","76","1.36","0.14","17.6"
"1103273","Carrot soup, cream of, prepared with milk, home recipe, canned or ready-to-serve","Survey (FNDDS)","32","1.6","0.76","5.01"
"1103274","Carrot with rice soup, cream of, prepared with milk, home recipe, canned or ready-to-serve","Survey (FNDDS)","55","1.98","0.75","10.1"
"1103275","Squash, winter type, soup, home recipe, canned, or ready-to-serve","Survey (FNDDS)","39","0.5","2.44","4.37"
"1103276","Tomatoes, raw","Survey (FNDDS)","18","0.88","0.2","3.89"
"1103277","Tomatoes, NS as to form, cooked","Survey (FNDDS)","50","1.08","3.41","4.71"
"1103278","Tomatoes, fresh, cooked","Survey (FNDDS)","50","1.08","3.41","4.71"
"1103279","Tomatoes, canned, cooked","Survey (FNDDS)","38","0.78","2.79","3.37"
"1103280","Tomatoes, scalloped","Survey (FNDDS)","109","2.7","4.92","14.1"
"1103281","Tomatoes, canned, reduced sodium, cooked","Survey (FNDDS)","38","0.78","2.79","3.37"
"1103282","Fried green tomatoes","Survey (FNDDS)","214","3.56","12.7","21.6"
"1103283","Tomato, green, pickled","Survey (FNDDS)","39","1","0.18","9.09"
"1103284","Sun-dried tomatoes","Survey (FNDDS)","258","14.1","2.97","55.8"
"1103285","Tomato juice, 100%","Survey (FNDDS)","17","0.85","0.29","3.53"
"1103286","Tomato juice, 100%, low sodium","Survey (FNDDS)","22","0.6","0.1","4.59"
"1103287","Tomato juice cocktail","Survey (FNDDS)","22","0.93","0.31","3.87"
"1103288","Tomato and vegetable juice, 100%","Survey (FNDDS)","22","0.93","0.31","3.87"
"1103289","Tomato and vegetable juice, 100%, low sodium","Survey (FNDDS)","22","0.6","0.1","4.59"
"1103290","Ketchup","Survey (FNDDS)","101","1.04","0.1","27.4"
"1103291","Ketchup, reduced sodium","Survey (FNDDS)","101","1.04","0.1","27.4"
"1103292","Tomato chili sauce","Survey (FNDDS)","92","2.5","0.3","19.8"
"1103293","Salsa, NFS","Survey (FNDDS)","29","1.44","0.19","6.74"
"1103294","Salsa, pico de gallo","Survey (FNDDS)","17","0.71","0.14","3.7"
"1103295","Salsa, red, commercially-prepared","Survey (FNDDS)","29","1.44","0.19","6.74"
"1103296","Salsa, red, homemade","Survey (FNDDS)","29","1.44","0.19","6.74"
"1103297","Taco sauce","Survey (FNDDS)","11","1.16","0.68","0.72"
"1103298","Enchilada sauce, red","Survey (FNDDS)","30","0.62","0.91","4.87"
"1103299","Enchilada sauce, green","Survey (FNDDS)","38","1.13","0.89","6.36"
"1103300","Salsa verde or salsa, green","Survey (FNDDS)","38","1.13","0.89","6.36"
"1103301","Hot Thai sauce","Survey (FNDDS)","71","1.03","0.66","16.6"
"1103302","Spaghetti sauce","Survey (FNDDS)","45","1.41","1.48","8.05"
"1103303","Spaghetti sauce with added vegetables","Survey (FNDDS)","40","1.42","1.22","7.43"
"1103304","Spaghetti sauce, reduced sodium","Survey (FNDDS)","51","1.41","1.48","8.06"
"1103305","Spaghetti sauce, fat free","Survey (FNDDS)","24","1.2","0.3","5.31"
"1103306","Vodka sauce with tomatoes and cream","Survey (FNDDS)","75","1.26","6.64","3.44"
"1103307","Barbecue sauce","Survey (FNDDS)","172","0.82","0.63","40.8"
"1103308","Buffalo sauce","Survey (FNDDS)","11","1.21","0.71","0.75"
"1103309","Steak sauce","Survey (FNDDS)","95","1.25","0.23","22"
"1103310","Cocktail sauce","Survey (FNDDS)","128","1.36","1.05","28.2"
"1103311","Puerto Rican seasoning with ham","Survey (FNDDS)","263","4","24.8","7.32"
"1103312","Puerto Rican seasoning with ham and tomato sauce","Survey (FNDDS)","174","5.14","15","5.3"
"1103313","Puerto Rican seasoning without ham and tomato sauce","Survey (FNDDS)","124","1.06","10.8","6.96"
"1103314","Tomato aspic","Survey (FNDDS)","28","2.57","0.26","4.7"
"1103315","Tomato and cucumber salad made with tomato, cucumber, oil, and vinegar","Survey (FNDDS)","119","0.53","10.2","6.53"
"1103316","Tomato soup, NFS","Survey (FNDDS)","33","0.74","0.22","7.72"
"1103317","Tomato soup, cream of, prepared with milk","Survey (FNDDS)","58","2.4","1.22","10"
"1103318","Tomato soup, prepared with water, or ready-to-serve","Survey (FNDDS)","33","0.74","0.22","7.72"
"1103319","Tomato soup, instant type, prepared with water","Survey (FNDDS)","38","0.93","0.61","7.17"
"1103320","Tomato soup, canned, reduced sodium, prepared with water, or ready-to-serve","Survey (FNDDS)","33","0.82","0.28","6.8"
"1103321","Tomato soup, canned, reduced sodium, prepared with milk","Survey (FNDDS)","58","2.47","1.28","9.14"
"1103322","Tomato beef soup, prepared with water","Survey (FNDDS)","56","1.78","1.71","8.44"
"1103323","Tomato beef noodle soup, prepared with water","Survey (FNDDS)","56","1.78","1.71","8.44"
"1103324","Tomato beef rice soup, prepared with water","Survey (FNDDS)","56","1.78","1.71","8.44"
"1103325","Tomato noodle soup, canned, prepared with water or ready-to-serve","Survey (FNDDS)","58","1.66","0.67","11.8"
"1103326","Tomato noodle soup, canned, prepared with milk","Survey (FNDDS)","69","2.7","1.34","12.2"
"1103327","Tomato rice soup, prepared with water","Survey (FNDDS)","47","0.82","1.06","8.54"
"1103328","Tomato vegetable soup, prepared with water","Survey (FNDDS)","33","0.74","0.22","7.72"
"1103329","Tomato vegetable soup with noodles, prepared with water","Survey (FNDDS)","28","0.86","0.79","4.89"
"1103330","Tomato sandwich","Survey (FNDDS)","177","4.66","7.09","23.6"
"1103331","Raw vegetable, NFS","Survey (FNDDS)","27","1.33","0.24","5.77"
"1103332","Sprouts, NFS","Survey (FNDDS)","30","3.04","0.18","5.94"
"1103333","Alfalfa sprouts, raw","Survey (FNDDS)","23","3.99","0.69","2.1"
"1103334","Artichoke, raw","Survey (FNDDS)","53","2.89","0.34","12"
"1103335","Asparagus, raw","Survey (FNDDS)","20","2.2","0.12","3.88"
"1103336","Bean sprouts, raw","Survey (FNDDS)","30","3.04","0.18","5.94"
"1103337","Green beans, raw","Survey (FNDDS)","31","1.83","0.22","6.97"
"1103338","Beets, raw","Survey (FNDDS)","43","1.61","0.17","9.56"
"1103339","Broccoflower, raw","Survey (FNDDS)","31","2.95","0.3","6.09"
"1103340","Brussels sprouts, raw","Survey (FNDDS)","43","3.38","0.3","8.95"
"1103341","Cabbage, green, raw","Survey (FNDDS)","25","1.28","0.1","5.8"
"1103342","Cabbage, Chinese, raw","Survey (FNDDS)","13","1.5","0.2","2.18"
"1103343","Cabbage, red, raw","Survey (FNDDS)","31","1.43","0.16","7.37"
"1103344","Cactus, raw","Survey (FNDDS)","16","1.32","0.09","3.33"
"1103345","Cauliflower, raw","Survey (FNDDS)","25","1.92","0.28","4.97"
"1103346","Celery, raw","Survey (FNDDS)","14","0.69","0.17","2.97"
"1103347","Fennel bulb, raw","Survey (FNDDS)","31","1.24","0.2","7.3"
"1103348","Basil, raw","Survey (FNDDS)","23","3.15","0.64","2.65"
"1103349","Chives, raw","Survey (FNDDS)","30","3.27","0.73","4.35"
